name,place_code,url,kana
大湊駅,aomori/A0204/A020401/R1880,https://tabelog.com/aomori/A0204/A020401/R1880/rstLst/,おおみなとえき
野辺地駅,aomori/A0204/A020402/R7780,https://tabelog.com/aomori/A0204/A020402/R7780/rstLst/,のべちえき
北野辺地駅,aomori/A0204/A020402/R3182,https://tabelog.com/aomori/A0204/A020402/R3182/rstLst/,きたのへんちえき
有戸駅,aomori/A0204/A020402/R477,https://tabelog.com/aomori/A0204/A020402/R477/rstLst/,ありこえき
吹越駅,aomori/A0204/A020402/R8861,https://tabelog.com/aomori/A0204/A020402/R8861/rstLst/,すいえつえき
陸奥横浜駅,aomori/A0204/A020402/R9935,https://tabelog.com/aomori/A0204/A020402/R9935/rstLst/,みちのくよこはまえき
有畑駅,aomori/A0204/A020402/R478,https://tabelog.com/aomori/A0204/A020402/R478/rstLst/,ありはたけえき
越水駅,aomori/A0205/A020501/R3993,https://tabelog.com/aomori/A0205/A020501/R3993/rstLst/,えつみずえき
陸奥森田駅,aomori/A0205/A020501/R9933,https://tabelog.com/aomori/A0205/A020501/R9933/rstLst/,みちのくもりたえき
中田駅,aomori/A0205/A020501/R7000,https://tabelog.com/aomori/A0205/A020501/R7000/rstLst/,なかだえき
木造駅,aomori/A0205/A020501/R3242,https://tabelog.com/aomori/A0205/A020501/R3242/rstLst/,もくぞうえき
五所川原駅,aomori/A0205/A020502/R3999,https://tabelog.com/aomori/A0205/A020502/R3999/rstLst/,ごしょがわらえき
津軽五所川原駅,aomori/A0205/A020502/R6324,https://tabelog.com/aomori/A0205/A020502/R6324/rstLst/,つがるごしょがわらえき
十川駅,aomori/A0205/A020502/R6677,https://tabelog.com/aomori/A0205/A020502/R6677/rstLst/,じゅうかわえき
五農校前駅,aomori/A0205/A020502/R4055,https://tabelog.com/aomori/A0205/A020502/R4055/rstLst/,ごのうこうまええき
津軽飯詰駅,aomori/A0205/A020502/R6319,https://tabelog.com/aomori/A0205/A020502/R6319/rstLst/,つがるめしつめえき
毘沙門駅,aomori/A0205/A020502/R8397,https://tabelog.com/aomori/A0205/A020502/R8397/rstLst/,びしゃもんえき
嘉瀬駅,aomori/A0205/A020502/R2416,https://tabelog.com/aomori/A0205/A020502/R2416/rstLst/,かせえき
金木駅,aomori/A0205/A020502/R2497,https://tabelog.com/aomori/A0205/A020502/R2497/rstLst/,きんきえき
芦野公園駅,aomori/A0205/A020502/R282,https://tabelog.com/aomori/A0205/A020502/R282/rstLst/,あしのこうえんえき
川倉駅,aomori/A0205/A020502/R2846,https://tabelog.com/aomori/A0205/A020502/R2846/rstLst/,かわくらえき
大沢内駅,aomori/A0205/A020502/R1726,https://tabelog.com/aomori/A0205/A020502/R1726/rstLst/,おおさわないえき
深郷田駅,aomori/A0205/A020502/R8749,https://tabelog.com/aomori/A0205/A020502/R8749/rstLst/,しんごうだえき
津軽中里駅,aomori/A0205/A020502/R6326,https://tabelog.com/aomori/A0205/A020502/R6326/rstLst/,つがるなかざとえき
大間越駅,aomori/A0205/A020503/R1863,https://tabelog.com/aomori/A0205/A020503/R1863/rstLst/,おおはざまえつえき
白神岳登山口駅,aomori/A0205/A020503/R4993,https://tabelog.com/aomori/A0205/A020503/R4993/rstLst/,しらかみがくとざんぐちえき
松神駅,aomori/A0205/A020503/R9253,https://tabelog.com/aomori/A0205/A020503/R9253/rstLst/,まつかみえき
十二湖駅,aomori/A0205/A020503/R4899,https://tabelog.com/aomori/A0205/A020503/R4899/rstLst/,じゅうにみずうみえき
陸奥岩崎駅,aomori/A0205/A020503/R9925,https://tabelog.com/aomori/A0205/A020503/R9925/rstLst/,みちのくいわさきえき
陸奥沢辺駅,aomori/A0205/A020503/R9927,https://tabelog.com/aomori/A0205/A020503/R9927/rstLst/,みちのくさわへんえき
ウェスパ椿山駅,aomori/A0205/A020503/R1141,https://tabelog.com/aomori/A0205/A020503/R1141/rstLst/,うぇすぱつばきやまえき
艫作駅,aomori/A0205/A020503/R8981,https://tabelog.com/aomori/A0205/A020503/R8981/rstLst/,ともさくえき
横磯駅,aomori/A0205/A020503/R10422,https://tabelog.com/aomori/A0205/A020503/R10422/rstLst/,よこいそえき
深浦駅,aomori/A0205/A020503/R8668,https://tabelog.com/aomori/A0205/A020503/R8668/rstLst/,ふかうらえき
広戸駅,aomori/A0205/A020503/R8642,https://tabelog.com/aomori/A0205/A020503/R8642/rstLst/,こうこえき
追良瀬駅,aomori/A0205/A020503/R1575,https://tabelog.com/aomori/A0205/A020503/R1575/rstLst/,ついりょうせえき
驫木駅,aomori/A0205/A020503/R6766,https://tabelog.com/aomori/A0205/A020503/R6766/rstLst/,ひょうきえき
風合瀬駅,aomori/A0205/A020503/R2421,https://tabelog.com/aomori/A0205/A020503/R2421/rstLst/,かぜごうせえき
大戸瀬駅,aomori/A0205/A020503/R1801,https://tabelog.com/aomori/A0205/A020503/R1801/rstLst/,だいこせえき
千畳敷駅,aomori/A0205/A020503/R5565,https://tabelog.com/aomori/A0205/A020503/R5565/rstLst/,せんじょうじきえき
北金ケ沢駅,aomori/A0205/A020503/R3102,https://tabelog.com/aomori/A0205/A020503/R3102/rstLst/,きたきんけさわえき
陸奥柳田駅,aomori/A0205/A020503/R9934,https://tabelog.com/aomori/A0205/A020503/R9934/rstLst/,みちのくやなぎだえき
陸奥赤石駅,aomori/A0205/A020503/R9923,https://tabelog.com/aomori/A0205/A020503/R9923/rstLst/,みちのくあかいしえき
鰺ケ沢駅,aomori/A0205/A020503/R267,https://tabelog.com/aomori/A0205/A020503/R267/rstLst/,あじけさわえき
鳴沢駅,aomori/A0205/A020503/R7240,https://tabelog.com/aomori/A0205/A020503/R7240/rstLst/,めいさわえき
岩手,iwate,https://tabelog.com/iwate/,いわて
盛岡・雫石,iwate/A0301,https://tabelog.com/iwate/A0301/,もりおか・しずくいし
花巻・北上・遠野,iwate/A0302,https://tabelog.com/iwate/A0302/,はなまき・きたかみ・とおの
一関・平泉・奥州,iwate/A0303,https://tabelog.com/iwate/A0303/,いちのせき・ひらいずみ・おうしゅう
三陸海岸沿岸,iwate/A0304,https://tabelog.com/iwate/A0304/,さんりくかいがんえんがん
八幡平・二戸,iwate/A0305,https://tabelog.com/iwate/A0305/,はちまんたい・にのへ
盛岡市,iwate/A0301/A030101,https://tabelog.com/iwate/A0301/A030101/,もりおかし
雫石町,iwate/A0301/A030102,https://tabelog.com/iwate/A0301/A030102/,しずくいしまち
矢巾町・紫波町,iwate/A0301/A030103,https://tabelog.com/iwate/A0301/A030103/,やはばまち・しわまち
滝沢市,iwate/A0301/A030104,https://tabelog.com/iwate/A0301/A030104/,たきざわし
花巻市,iwate/A0302/A030201,https://tabelog.com/iwate/A0302/A030201/,はなまきし
北上市,iwate/A0302/A030202,https://tabelog.com/iwate/A0302/A030202/,きたかみし
遠野・早池峰,iwate/A0302/A030203,https://tabelog.com/iwate/A0302/A030203/,とおの・そういけみね
石鳥谷町・東和町,iwate/A0302/A030204,https://tabelog.com/iwate/A0302/A030204/,いしとりやまち・とうわまち
西和賀町,iwate/A0302/A030205,https://tabelog.com/iwate/A0302/A030205/,にしわがまち
一関市・藤沢町,iwate/A0303/A030301,https://tabelog.com/iwate/A0303/A030301/,いちのせきし・ふじさわまち
奥州市,iwate/A0303/A030302,https://tabelog.com/iwate/A0303/A030302/,おうしゅうし
平泉,iwate/A0303/A030303,https://tabelog.com/iwate/A0303/A030303/,ひらいずみ
金ヶ崎町,iwate/A0303/A030304,https://tabelog.com/iwate/A0303/A030304/,きんゖさきまち
宮古・浄土ケ浜・田老,iwate/A0304/A030401,https://tabelog.com/iwate/A0304/A030401/,みやこ・じょうどけはま・たろう
釜石,iwate/A0304/A030402,https://tabelog.com/iwate/A0304/A030402/,かまいし
大船渡・陸前高田,iwate/A0304/A030403,https://tabelog.com/iwate/A0304/A030403/,おおふなと・りくぜんたかた
久慈,iwate/A0304/A030404,https://tabelog.com/iwate/A0304/A030404/,くじ
岩泉町,iwate/A0304/A030405,https://tabelog.com/iwate/A0304/A030405/,いわいずみまち
北山崎・田野畑・普代,iwate/A0304/A030406,https://tabelog.com/iwate/A0304/A030406/,きたやまさき・たのはたけ・ふだい
八幡平市,iwate/A0305/A030501,https://tabelog.com/iwate/A0305/A030501/,はちまんたいし
二戸・金田一温泉,iwate/A0305/A030502,https://tabelog.com/iwate/A0305/A030502/,にのへ・きんだいちおんせん
岩手町・葛巻町,iwate/A0305/A030503,https://tabelog.com/iwate/A0305/A030503/,いわてまち・くずかんまち
岩手飯岡駅,iwate/A0301/A030101/R1085,https://tabelog.com/iwate/A0301/A030101/R1085/rstLst/,いわていいおかえき
仙北町駅,iwate/A0301/A030101/R5593,https://tabelog.com/iwate/A0301/A030101/R5593/rstLst/,せんぼくまちえき
盛岡駅,iwate/A0301/A030101/R10056,https://tabelog.com/iwate/A0301/A030101/R10056/rstLst/,もりおかえき
上米内駅,iwate/A0301/A030101/R2756,https://tabelog.com/iwate/A0301/A030101/R2756/rstLst/,うえこめないえき
山岸駅,iwate/A0301/A030101/R10250,https://tabelog.com/iwate/A0301/A030101/R10250/rstLst/,やまぎしえき
上盛岡駅,iwate/A0301/A030101/R2737,https://tabelog.com/iwate/A0301/A030101/R2737/rstLst/,うえもりおかえき
好摩駅,iwate/A0301/A030101/R3878,https://tabelog.com/iwate/A0301/A030101/R3878/rstLst/,こうまえき
青山駅,iwate/A0301/A030101/R11003,https://tabelog.com/iwate/A0301/A030101/R11003/rstLst/,あおやまえき
厨川駅,iwate/A0301/A030101/R3572,https://tabelog.com/iwate/A0301/A030101/R3572/rstLst/,ずかわえき
渋民駅,iwate/A0301/A030101/R4697,https://tabelog.com/iwate/A0301/A030101/R4697/rstLst/,しぶたみえき
雫石駅,iwate/A0301/A030102/R4605,https://tabelog.com/iwate/A0301/A030102/R4605/rstLst/,しずくいしえき
春木場駅,iwate/A0301/A030102/R8097,https://tabelog.com/iwate/A0301/A030102/R8097/rstLst/,はるきばえき
赤渕駅,iwate/A0301/A030102/R142,https://tabelog.com/iwate/A0301/A030102/R142/rstLst/,あかふちえき
日詰駅,iwate/A0301/A030103/R8469,https://tabelog.com/iwate/A0301/A030103/R8469/rstLst/,にちつめえき
紫波中央駅,iwate/A0301/A030103/R5044,https://tabelog.com/iwate/A0301/A030103/R5044/rstLst/,しわちゅうおうえき
古館駅,iwate/A0301/A030103/R8933,https://tabelog.com/iwate/A0301/A030103/R8933/rstLst/,ふるたちえき
矢幅駅,iwate/A0301/A030103/R10229,https://tabelog.com/iwate/A0301/A030103/R10229/rstLst/,やはばえき
大釜駅,iwate/A0301/A030104/R1673,https://tabelog.com/iwate/A0301/A030104/R1673/rstLst/,だいかまえき
小岩井駅,iwate/A0301/A030104/R3774,https://tabelog.com/iwate/A0301/A030104/R3774/rstLst/,こいわいえき
巣子駅,iwate/A0301/A030104/R11004,https://tabelog.com/iwate/A0301/A030104/R11004/rstLst/,すこえき
滝沢駅,iwate/A0301/A030104/R5878,https://tabelog.com/iwate/A0301/A030104/R5878/rstLst/,たきざわえき
花巻駅,iwate/A0302/A030201/R7986,https://tabelog.com/iwate/A0302/A030201/R7986/rstLst/,はなまきえき
花巻空港駅（ＪＲ）,iwate/A0302/A030201/R7988,https://tabelog.com/iwate/A0302/A030201/R7988/rstLst/,はなまきくうこうえき（ＪＲ）
似内駅,iwate/A0302/A030201/R7607,https://tabelog.com/iwate/A0302/A030201/R7607/rstLst/,じないえき
新花巻駅,iwate/A0302/A030201/R5276,https://tabelog.com/iwate/A0302/A030201/R5276/rstLst/,しんはなまきえき
小山田駅,iwate/A0302/A030201/R2168,https://tabelog.com/iwate/A0302/A030201/R2168/rstLst/,おやまだえき
北上駅,iwate/A0302/A030202/R3106,https://tabelog.com/iwate/A0302/A030202/R3106/rstLst/,きたかみえき
村崎野駅,iwate/A0302/A030202/R9941,https://tabelog.com/iwate/A0302/A030202/R9941/rstLst/,むらさきのえき
柳原駅,iwate/A0302/A030202/R10210,https://tabelog.com/iwate/A0302/A030202/R10210/rstLst/,やなぎはらえき
江釣子駅,iwate/A0302/A030202/R1504,https://tabelog.com/iwate/A0302/A030202/R1504/rstLst/,こうつりこえき
藤根駅,iwate/A0302/A030202/R8785,https://tabelog.com/iwate/A0302/A030202/R8785/rstLst/,ふじねえき
立川目駅,iwate/A0302/A030202/R5991,https://tabelog.com/iwate/A0302/A030202/R5991/rstLst/,たちかわめえき
横川目駅,iwate/A0302/A030202/R10432,https://tabelog.com/iwate/A0302/A030202/R10432/rstLst/,よこかわめえき
岩沢駅,iwate/A0302/A030202/R1068,https://tabelog.com/iwate/A0302/A030202/R1068/rstLst/,いわさわえき
和賀仙人駅,iwate/A0302/A030202/R10664,https://tabelog.com/iwate/A0302/A030202/R10664/rstLst/,わがせんにんえき
岩根橋駅,iwate/A0302/A030203/R1101,https://tabelog.com/iwate/A0302/A030203/R1101/rstLst/,いわねはしえき
宮守駅,iwate/A0302/A030203/R9826,https://tabelog.com/iwate/A0302/A030203/R9826/rstLst/,みやしゅえき
柏木平駅,iwate/A0302/A030203/R2361,https://tabelog.com/iwate/A0302/A030203/R2361/rstLst/,かしわぎたいらえき
鱒沢駅,iwate/A0302/A030203/R9220,https://tabelog.com/iwate/A0302/A030203/R9220/rstLst/,ますさわえき
荒谷前駅,iwate/A0302/A030203/R464,https://tabelog.com/iwate/A0302/A030203/R464/rstLst/,あらたにまええき
岩手二日町駅,iwate/A0302/A030203/R1092,https://tabelog.com/iwate/A0302/A030203/R1092/rstLst/,いわてふつかまちえき
綾織駅,iwate/A0302/A030203/R416,https://tabelog.com/iwate/A0302/A030203/R416/rstLst/,あやしょくえき
遠野駅,iwate/A0302/A030203/R6665,https://tabelog.com/iwate/A0302/A030203/R6665/rstLst/,とおのえき
青笹駅,iwate/A0302/A030203/R68,https://tabelog.com/iwate/A0302/A030203/R68/rstLst/,あおささえき
岩手上郷駅,iwate/A0302/A030203/R1087,https://tabelog.com/iwate/A0302/A030203/R1087/rstLst/,いわてうえさとえき
平倉駅,iwate/A0302/A030203/R8571,https://tabelog.com/iwate/A0302/A030203/R8571/rstLst/,たいらくらえき
足ケ瀬駅,iwate/A0302/A030203/R269,https://tabelog.com/iwate/A0302/A030203/R269/rstLst/,あしけせえき
陸中川井駅,iwate/A0302/A030203/R10589,https://tabelog.com/iwate/A0302/A030203/R10589/rstLst/,りくちゅうかわいえき
箱石駅,iwate/A0302/A030203/R7851,https://tabelog.com/iwate/A0302/A030203/R7851/rstLst/,はこいしえき
川内駅,iwate/A0302/A030203/R2838,https://tabelog.com/iwate/A0302/A030203/R2838/rstLst/,かわうちえき
平津戸駅,iwate/A0302/A030203/R8579,https://tabelog.com/iwate/A0302/A030203/R8579/rstLst/,たいらつどえき
松草駅,iwate/A0302/A030203/R9260,https://tabelog.com/iwate/A0302/A030203/R9260/rstLst/,まつくさえき
区界駅,iwate/A0302/A030203/R3420,https://tabelog.com/iwate/A0302/A030203/R3420/rstLst/,くかいえき
石鳥谷駅,iwate/A0302/A030204/R661,https://tabelog.com/iwate/A0302/A030204/R661/rstLst/,いしとりやえき
土沢駅,iwate/A0302/A030204/R6382,https://tabelog.com/iwate/A0302/A030204/R6382/rstLst/,つちさわえき
晴山駅,iwate/A0302/A030204/R8104,https://tabelog.com/iwate/A0302/A030204/R8104/rstLst/,はれやまえき
ゆだ錦秋湖駅,iwate/A0302/A030205/R10368,https://tabelog.com/iwate/A0302/A030205/R10368/rstLst/,ゆだにしきあきみずうみえき
ほっとゆだ駅,iwate/A0302/A030205/R9060,https://tabelog.com/iwate/A0302/A030205/R9060/rstLst/,ほっとゆだえき
ゆだ高原駅,iwate/A0302/A030205/R10369,https://tabelog.com/iwate/A0302/A030205/R10369/rstLst/,ゆだこうげんえき
油島駅,iwate/A0303/A030301/R10361,https://tabelog.com/iwate/A0303/A030301/R10361/rstLst/,あぶらしまえき
花泉駅,iwate/A0303/A030301/R7974,https://tabelog.com/iwate/A0303/A030301/R7974/rstLst/,はないずみえき
清水原駅,iwate/A0303/A030301/R4733,https://tabelog.com/iwate/A0303/A030301/R4733/rstLst/,しみずはらえき
一ノ関駅,iwate/A0303/A030301/R821,https://tabelog.com/iwate/A0303/A030301/R821/rstLst/,いちのせきえき
山ノ目駅,iwate/A0303/A030301/R10307,https://tabelog.com/iwate/A0303/A030301/R10307/rstLst/,やまのめえき
真滝駅,iwate/A0303/A030301/R9224,https://tabelog.com/iwate/A0303/A030301/R9224/rstLst/,まことたきえき
陸中門崎駅,iwate/A0303/A030301/R10590,https://tabelog.com/iwate/A0303/A030301/R10590/rstLst/,りくちゅうかどさきえき
岩ノ下駅,iwate/A0303/A030301/R1103,https://tabelog.com/iwate/A0303/A030301/R1103/rstLst/,いわのしたえき
陸中松川駅,iwate/A0303/A030301/R10594,https://tabelog.com/iwate/A0303/A030301/R10594/rstLst/,りくちゅうまつかわえき
猊鼻渓駅,iwate/A0303/A030301/R3700,https://tabelog.com/iwate/A0303/A030301/R3700/rstLst/,げいびけいえき
柴宿駅,iwate/A0303/A030301/R4681,https://tabelog.com/iwate/A0303/A030301/R4681/rstLst/,しばやどえき
摺沢駅,iwate/A0303/A030301/R5457,https://tabelog.com/iwate/A0303/A030301/R5457/rstLst/,すりさわえき
千厩駅,iwate/A0303/A030301/R5595,https://tabelog.com/iwate/A0303/A030301/R5595/rstLst/,せんうまやえき
小梨駅,iwate/A0303/A030301/R4054,https://tabelog.com/iwate/A0303/A030301/R4054/rstLst/,しょうなしえき
矢越駅,iwate/A0303/A030301/R10137,https://tabelog.com/iwate/A0303/A030301/R10137/rstLst/,やごしえき
折壁駅,iwate/A0303/A030301/R2177,https://tabelog.com/iwate/A0303/A030301/R2177/rstLst/,おりかべえき
新月駅,iwate/A0303/A030301/R7285,https://tabelog.com/iwate/A0303/A030301/R7285/rstLst/,しんげつえき
水沢江刺駅,iwate/A0303/A030302/R11603,https://tabelog.com/iwate/A0303/A030302/R11603/rstLst/,みずさわえさしえき
前沢駅,iwate/A0303/A030302/R9166,https://tabelog.com/iwate/A0303/A030302/R9166/rstLst/,まえさわえき
陸中折居駅,iwate/A0303/A030302/R10588,https://tabelog.com/iwate/A0303/A030302/R10588/rstLst/,りくちゅうおりきょえき
水沢駅,iwate/A0303/A030302/R9452,https://tabelog.com/iwate/A0303/A030302/R9452/rstLst/,みずさわえき
平泉駅,iwate/A0303/A030303/R8556,https://tabelog.com/iwate/A0303/A030303/R8556/rstLst/,ひらいずみえき
金ケ崎駅,iwate/A0303/A030304/R2538,https://tabelog.com/iwate/A0303/A030304/R2538/rstLst/,きんけさきえき
六原駅,iwate/A0303/A030304/R10639,https://tabelog.com/iwate/A0303/A030304/R10639/rstLst/,ろくはらえき
宮古駅,iwate/A0304/A030401/R9783,https://tabelog.com/iwate/A0304/A030401/R9783/rstLst/,みやこえき
千徳駅,iwate/A0304/A030401/R5587,https://tabelog.com/iwate/A0304/A030401/R5587/rstLst/,せんとくえき
花原市駅,iwate/A0304/A030401/R3712,https://tabelog.com/iwate/A0304/A030401/R3712/rstLst/,はなはらしえき
蟇目駅,iwate/A0304/A030401/R8369,https://tabelog.com/iwate/A0304/A030401/R8369/rstLst/,ひきめえき
茂市駅,iwate/A0304/A030401/R9981,https://tabelog.com/iwate/A0304/A030401/R9981/rstLst/,しげるしえき
腹帯駅,iwate/A0304/A030401/R8075,https://tabelog.com/iwate/A0304/A030401/R8075/rstLst/,はらおびえき
岩手船越駅,iwate/A0304/A030401/R12820,https://tabelog.com/iwate/A0304/A030401/R12820/rstLst/,いわてふなこしえき
織笠駅,iwate/A0304/A030401/R12821,https://tabelog.com/iwate/A0304/A030401/R12821/rstLst/,しょくかさえき
陸中山田駅,iwate/A0304/A030401/R12822,https://tabelog.com/iwate/A0304/A030401/R12822/rstLst/,りくちゅうやまだえき
豊間根駅,iwate/A0304/A030401/R12823,https://tabelog.com/iwate/A0304/A030401/R12823/rstLst/,ゆたかかんねえき
払川駅,iwate/A0304/A030401/R12824,https://tabelog.com/iwate/A0304/A030401/R12824/rstLst/,ふつかわえき
津軽石駅,iwate/A0304/A030401/R12825,https://tabelog.com/iwate/A0304/A030401/R12825/rstLst/,つがるいしえき
八木沢・宮古短大駅,iwate/A0304/A030401/R12826,https://tabelog.com/iwate/A0304/A030401/R12826/rstLst/,やぎさわ・みやこたんだいえき
磯鶏駅,iwate/A0304/A030401/R12827,https://tabelog.com/iwate/A0304/A030401/R12827/rstLst/,いそにわとりえき
山口団地駅,iwate/A0304/A030401/R12829,https://tabelog.com/iwate/A0304/A030401/R12829/rstLst/,やまぐちだんちえき
一の渡駅,iwate/A0304/A030401/R12830,https://tabelog.com/iwate/A0304/A030401/R12830/rstLst/,いちのわたりえき
佐羽根駅,iwate/A0304/A030401/R12831,https://tabelog.com/iwate/A0304/A030401/R12831/rstLst/,さはねえき
田老駅,iwate/A0304/A030401/R12832,https://tabelog.com/iwate/A0304/A030401/R12832/rstLst/,たろうえき
新田老駅,iwate/A0304/A030401/R13743,https://tabelog.com/iwate/A0304/A030401/R13743/rstLst/,にったろうえき
摂待駅,iwate/A0304/A030401/R12833,https://tabelog.com/iwate/A0304/A030401/R12833/rstLst/,せつたいえき
陸中大橋駅,iwate/A0304/A030402/R10587,https://tabelog.com/iwate/A0304/A030402/R10587/rstLst/,りくちゅうおおはしえき
洞泉駅,iwate/A0304/A030402/R6620,https://tabelog.com/iwate/A0304/A030402/R6620/rstLst/,ほらいずみえき
松倉駅,iwate/A0304/A030402/R9261,https://tabelog.com/iwate/A0304/A030402/R9261/rstLst/,まつくらえき
小佐野駅,iwate/A0304/A030402/R3978,https://tabelog.com/iwate/A0304/A030402/R3978/rstLst/,しょうさのえき
釜石駅,iwate/A0304/A030402/R2561,https://tabelog.com/iwate/A0304/A030402/R2561/rstLst/,かまいしえき
唐丹駅,iwate/A0304/A030402/R6625,https://tabelog.com/iwate/A0304/A030402/R6625/rstLst/,とうたんえき
平田駅,iwate/A0304/A030402/R8955,https://tabelog.com/iwate/A0304/A030402/R8955/rstLst/,ひらたえき
両石駅,iwate/A0304/A030402/R12815,https://tabelog.com/iwate/A0304/A030402/R12815/rstLst/,りょういしえき
鵜住居駅,iwate/A0304/A030402/R12816,https://tabelog.com/iwate/A0304/A030402/R12816/rstLst/,うじゅうきょえき
大槌駅,iwate/A0304/A030402/R12817,https://tabelog.com/iwate/A0304/A030402/R12817/rstLst/,だいつちえき
吉里吉里駅,iwate/A0304/A030402/R12818,https://tabelog.com/iwate/A0304/A030402/R12818/rstLst/,きりきりえき
浪板海岸駅,iwate/A0304/A030402/R12819,https://tabelog.com/iwate/A0304/A030402/R12819/rstLst/,なみいたかいがんえき
陸前高田駅,iwate/A0304/A030403/R11782,https://tabelog.com/iwate/A0304/A030403/R11782/rstLst/,りくぜんたかたえき
脇ノ沢駅,iwate/A0304/A030403/R10687,https://tabelog.com/iwate/A0304/A030403/R10687/rstLst/,わきのさわえき
小友駅,iwate/A0304/A030403/R2094,https://tabelog.com/iwate/A0304/A030403/R2094/rstLst/,しょうともえき
細浦駅,iwate/A0304/A030403/R9036,https://tabelog.com/iwate/A0304/A030403/R9036/rstLst/,さいうらえき
下船渡駅,iwate/A0304/A030403/R4842,https://tabelog.com/iwate/A0304/A030403/R4842/rstLst/,げせんわたりえき
大船渡駅,iwate/A0304/A030403/R1852,https://tabelog.com/iwate/A0304/A030403/R1852/rstLst/,おおふなとえき
盛駅,iwate/A0304/A030403/R4267,https://tabelog.com/iwate/A0304/A030403/R4267/rstLst/,じょうえき
陸前矢作駅,iwate/A0304/A030403/R10582,https://tabelog.com/iwate/A0304/A030403/R10582/rstLst/,りくぜんやはぎえき
竹駒駅,iwate/A0304/A030403/R11783,https://tabelog.com/iwate/A0304/A030403/R11783/rstLst/,たけこまえき
上有住駅,iwate/A0304/A030403/R2596,https://tabelog.com/iwate/A0304/A030403/R2596/rstLst/,うえありじゅうえき
陸前赤崎駅,iwate/A0304/A030403/R10564,https://tabelog.com/iwate/A0304/A030403/R10564/rstLst/,りくぜんあかさきえき
綾里駅,iwate/A0304/A030403/R10615,https://tabelog.com/iwate/A0304/A030403/R10615/rstLst/,あやさとえき
恋し浜駅,iwate/A0304/A030403/R3761,https://tabelog.com/iwate/A0304/A030403/R3761/rstLst/,こいしはまえき
甫嶺駅,iwate/A0304/A030403/R9085,https://tabelog.com/iwate/A0304/A030403/R9085/rstLst/,すけみねえき
三陸駅,iwate/A0304/A030403/R4508,https://tabelog.com/iwate/A0304/A030403/R4508/rstLst/,さんりくえき
吉浜駅,iwate/A0304/A030403/R10491,https://tabelog.com/iwate/A0304/A030403/R10491/rstLst/,よしはまえき
角の浜駅,iwate/A0304/A030404/R2482,https://tabelog.com/iwate/A0304/A030404/R2482/rstLst/,かくのはまえき
平内駅,iwate/A0304/A030404/R8581,https://tabelog.com/iwate/A0304/A030404/R8581/rstLst/,たいらないえき
種市駅,iwate/A0304/A030404/R6042,https://tabelog.com/iwate/A0304/A030404/R6042/rstLst/,たねしえき
玉川駅,iwate/A0304/A030404/R6065,https://tabelog.com/iwate/A0304/A030404/R6065/rstLst/,たまがわえき
宿戸駅,iwate/A0304/A030404/R4909,https://tabelog.com/iwate/A0304/A030404/R4909/rstLst/,やどこえき
陸中八木駅,iwate/A0304/A030404/R10595,https://tabelog.com/iwate/A0304/A030404/R10595/rstLst/,りくちゅうやぎえき
有家駅,iwate/A0304/A030404/R1201,https://tabelog.com/iwate/A0304/A030404/R1201/rstLst/,ありいええき
陸中中野駅,iwate/A0304/A030404/R10591,https://tabelog.com/iwate/A0304/A030404/R10591/rstLst/,りくちゅうなかのえき
侍浜駅,iwate/A0304/A030404/R4422,https://tabelog.com/iwate/A0304/A030404/R4422/rstLst/,さむらいはまえき
陸中夏井駅,iwate/A0304/A030404/R10592,https://tabelog.com/iwate/A0304/A030404/R10592/rstLst/,りくちゅうなついえき
久慈駅,iwate/A0304/A030404/R3434,https://tabelog.com/iwate/A0304/A030404/R3434/rstLst/,くじえき
陸中宇部駅,iwate/A0304/A030404/R12843,https://tabelog.com/iwate/A0304/A030404/R12843/rstLst/,りくちゅううべえき
岩泉小本駅,iwate/A0304/A030405/R12834,https://tabelog.com/iwate/A0304/A030405/R12834/rstLst/,いわいずみしょうほんえき
島越駅,iwate/A0304/A030406/R12835,https://tabelog.com/iwate/A0304/A030406/R12835/rstLst/,しまえつえき
田野畑駅,iwate/A0304/A030406/R12836,https://tabelog.com/iwate/A0304/A030406/R12836/rstLst/,たのはたけえき
普代駅,iwate/A0304/A030406/R12837,https://tabelog.com/iwate/A0304/A030406/R12837/rstLst/,ふだいえき
白井海岸駅,iwate/A0304/A030406/R12838,https://tabelog.com/iwate/A0304/A030406/R12838/rstLst/,しらいかいがんえき
堀内駅,iwate/A0304/A030406/R12839,https://tabelog.com/iwate/A0304/A030406/R12839/rstLst/,ほりうちえき
野田玉川駅,iwate/A0304/A030406/R12840,https://tabelog.com/iwate/A0304/A030406/R12840/rstLst/,のだたまがわえき
十府ケ浦海岸駅,iwate/A0304/A030406/R12841,https://tabelog.com/iwate/A0304/A030406/R12841/rstLst/,じゅうふけうらかいがんえき
陸中野田駅,iwate/A0304/A030406/R12842,https://tabelog.com/iwate/A0304/A030406/R12842/rstLst/,りくちゅうのだえき
東大更駅,iwate/A0305/A030501/R8159,https://tabelog.com/iwate/A0305/A030501/R8159/rstLst/,とうだいこうえき
大更駅,iwate/A0305/A030501/R1847,https://tabelog.com/iwate/A0305/A030501/R1847/rstLst/,だいこうえき
平館駅,iwate/A0305/A030501/R5708,https://tabelog.com/iwate/A0305/A030501/R5708/rstLst/,たいらかんえき
北森駅,iwate/A0305/A030501/R3215,https://tabelog.com/iwate/A0305/A030501/R3215/rstLst/,きたもりえき
